               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 138,           0.0069317,           0.0010598,                   0,             0.99851,             0.97872,             0.99458,             0.89901,            0.011693,           0.0051153,                   0,           0.0008767,           0.0008767,           0.0008767
                 139,           0.0062031,           0.0010539,                   0,                   1,             0.97845,             0.98924,             0.87526,            0.011965,           0.0057642,                   0,           0.0008758,           0.0008758,           0.0008758
                 140,           0.0059481,          0.00099483,                   0,             0.99929,             0.97872,             0.99209,             0.88362,            0.011592,           0.0052749,                   0,           0.0008749,           0.0008749,           0.0008749
                 141,           0.0075874,           0.0011045,                   0,             0.99838,             0.97872,             0.99458,             0.88452,            0.011857,           0.0047949,                   0,            0.000874,            0.000874,            0.000874
                 142,           0.0077906,           0.0011142,                   0,             0.99765,             0.97872,             0.99308,             0.88195,            0.011606,           0.0048709,                   0,           0.0008731,           0.0008731,           0.0008731
                 143,           0.0074782,           0.0011355,                   0,             0.99884,             0.97872,             0.99241,             0.87624,             0.01172,           0.0053981,                   0,           0.0008722,           0.0008722,           0.0008722
                 144,            0.007278,           0.0010405,                   0,             0.99833,             0.97872,              0.9938,             0.87438,            0.011936,           0.0048413,                   0,           0.0008713,           0.0008713,           0.0008713
                 145,           0.0070389,           0.0010325,                   0,             0.99909,                   1,               0.995,             0.89151,            0.011232,           0.0045618,                   0,           0.0008704,           0.0008704,           0.0008704
                 146,           0.0077985,           0.0011355,                   0,             0.99707,             0.97872,             0.99308,             0.86497,            0.011882,           0.0051427,                   0,           0.0008695,           0.0008695,           0.0008695
                 147,           0.0077555,           0.0011983,                   0,              0.9985,             0.97872,             0.99209,             0.87809,             0.01208,           0.0054325,                   0,           0.0008686,           0.0008686,           0.0008686
                 148,           0.0072687,           0.0010567,                   0,             0.99854,             0.97872,             0.99093,             0.87259,            0.012106,           0.0051372,                   0,           0.0008677,           0.0008677,           0.0008677
                 149,           0.0066086,          0.00099585,                   0,             0.99829,             0.97872,             0.99308,             0.87468,            0.012336,           0.0051357,                   0,           0.0008668,           0.0008668,           0.0008668
                 150,           0.0073064,           0.0010272,                   0,                   1,             0.97713,             0.98568,             0.84512,            0.012626,           0.0054518,                   0,           0.0008659,           0.0008659,           0.0008659
                 151,           0.0082609,           0.0010488,                   0,                   1,              0.9782,             0.98882,             0.86642,            0.012494,           0.0053935,                   0,            0.000865,            0.000865,            0.000865
                 152,            0.008493,            0.001102,                   0,                   1,             0.97772,             0.98646,             0.86749,            0.013254,           0.0057027,                   0,           0.0008641,           0.0008641,           0.0008641
                 153,           0.0076565,           0.0010624,                   0,                   1,             0.99881,               0.995,             0.89275,            0.012462,           0.0050644,                   0,           0.0008632,           0.0008632,           0.0008632
                 154,           0.0068627,           0.0010149,                   0,             0.99989,                   1,               0.995,             0.88909,             0.01148,           0.0048596,                   0,           0.0008623,           0.0008623,           0.0008623
                 155,           0.0083543,           0.0011307,                   0,                   1,             0.99879,               0.995,              0.8674,             0.01194,           0.0052106,                   0,           0.0008614,           0.0008614,           0.0008614
                 156,           0.0074874,            0.001041,                   0,                   1,             0.97869,             0.99121,             0.87888,            0.012376,           0.0056122,                   0,           0.0008605,           0.0008605,           0.0008605
                 157,           0.0067281,           0.0010239,                   0,                   1,             0.99863,               0.995,             0.89842,            0.011835,           0.0050597,                   0,           0.0008596,           0.0008596,           0.0008596
                 158,           0.0057931,          0.00095531,                   0,                   1,             0.99909,               0.995,             0.87953,            0.011226,           0.0049203,                   0,           0.0008587,           0.0008587,           0.0008587
                 159,           0.0052644,          0.00091155,                   0,                   1,             0.99863,               0.995,             0.88755,            0.011216,           0.0051033,                   0,           0.0008578,           0.0008578,           0.0008578
                 160,           0.0059335,          0.00092571,                   0,             0.99886,             0.97872,              0.9938,             0.89913,            0.011483,           0.0054026,                   0,           0.0008569,           0.0008569,           0.0008569
                 161,           0.0063651,          0.00094745,                   0,             0.99895,             0.97872,             0.99343,             0.88535,            0.011848,           0.0056083,                   0,            0.000856,            0.000856,            0.000856
                 162,           0.0060762,          0.00092195,                   0,                   1,             0.97815,             0.99209,             0.88677,            0.011977,            0.005506,                   0,           0.0008551,           0.0008551,           0.0008551
